,ecg,time
115392,-53.32123148856528,450.7493541680696
115393,-15.555258026768378,450.75326041247274
115394,22.935176915217582,450.75716665687594
115395,58.01415802783446,450.7610729012791
115396,86.93881221603964,450.7649791456822
115397,106.63087535610498,450.76888539008536
115398,113.24972646456983,450.7727916344885
115399,104.2837526581436,450.77669787889164
115400,81.83097692803301,450.7806041232948
115401,53.75454121828905,450.784510367698
115402,30.167290422296652,450.7884166121011
115403,16.530018755335036,450.79232285650426
115404,8.736811688555026,450.7962291009074
115405,-4.387949334558654,450.80013534531054
115406,-31.39523094935536,450.8040415897137
115407,-68.89775234981133,450.8079478341168
115408,-101.98610679125628,450.81185407852
115409,-116.22792541126059,450.81576032292315
115410,-111.64660627973478,450.8196665673263
115411,-104.84167396069047,450.82357281172943
115412,-114.77877642322542,450.8274790561326
115413,-143.96638170904967,450.8313853005357
115414,-173.914711682655,450.83529154493885
115415,-182.24116134910764,450.83919778934205
115416,-167.00621754051772,450.8431040337452
115417,-153.20332437260362,450.84701027814833
115418,-170.52405450185844,450.8509165225515
115419,-220.2407635139221,450.8548227669546
115420,-264.335276308178,450.85872901135775
115421,-252.98834408522862,450.8626352557609
115422,-169.26998798480633,450.8665415001641
115423,-47.938715116531405,450.87044774456723
115424,55.678051495541695,450.87435398897037
115425,123.38830200594941,450.8782602333735
115426,203.28290659266582,450.88216647777665
115427,373.64976980367464,450.8860727221798
115428,663.0074036212532,450.88997896658293
115429,994.0695934243543,450.8938852109861
115430,1208.4256361857001,450.89779145538927
115431,1164.3254525708344,450.9016976997924
115432,836.3824370958675,450.90560394419555
115433,339.89136616356643,450.9095101885987
115434,-139.0992302333233,450.9134164330018
115435,-453.60681561535716,450.91732267740497
115436,-564.9542019504349,450.92122892180817
115437,-530.7181031913678,450.9251351662113
115438,-437.57509132564013,450.92904141061445
115439,-340.9602089191434,450.9329476550176
115440,-252.98138513620108,450.9368538994207
115441,-170.0262771404571,450.94076014382387
115442,-100.32695708278439,450.944666388227
115443,-63.243344306353265,450.9485726326302
115444,-67.38528806728412,450.95247887703334
115445,-96.1404962506999,450.9563851214365
115446,-118.19617487174955,450.9602913658396
115447,-112.82442429714297,450.96419761024276
115448,-84.96173445752802,450.9681038546459
115449,-56.682241670467214,450.97201009904904
115450,-45.27633925039601,450.9759163434522
115451,-49.42346412049273,450.9798225878554
115452,-54.49229720492584,450.9837288322585
115453,-48.66074953082752,450.98763507666166
115454,-33.0089805798245,450.9915413210648
115455,-17.478628483623687,450.99544756546794
115456,-9.470722542328712,450.9993538098711
115457,-7.549561322520956,451.0032600542742
115458,-5.300248602333626,451.0071662986774
115459,0.6117641309179205,451.01107254308056
115460,7.2288404774264405,451.0149787874837
115461,9.439086896082888,451.01888503188684
115462,5.964186264826329,451.02279127629
115463,0.5982821882002249,451.0266975206931
115464,-2.0278447641753115,451.03060376509626
115465,-1.0817699864521297,451.03451000949946
115466,0.2872461641279096,451.0384162539026
115467,-1.137763195996515,451.04232249830574
115468,-5.169642408735806,451.0462287427089
115469,-8.730288700323946,451.050134987112
115470,-9.38056674651568,451.05404123151516
115471,-7.902410567111978,451.0579474759183
115472,-7.346683428728689,451.0618537203215
115473,-9.80454862626673,451.06575996472463
115474,-14.329413191768076,451.0696662091278
115475,-17.973991821846962,451.0735724535309
115476,-18.68305592989173,451.07747869793405
115477,-17.140838282326328,451.0813849423372
115478,-15.980019690597349,451.08529118674033
115479,-17.379357362816393,451.08919743114353
115480,-21.377792960257,451.0931036755467
115481,-26.22103928825074,451.0970099199498
115482,-30.034697709234088,451.10091616435295
115483,-32.09168777465621,451.1048224087561
115484,-32.663830831805114,451.10872865315923
115485,-31.957078093284323,451.1126348975624
115486,-29.423691342057552,451.11654114196557
115487,-24.20784746426721,451.1204473863687
115488,-16.274832452881448,451.12435363077185
115489,-7.0575770207787825,451.128259875175
115490,1.1663076571339084,451.13216611957813
115491,6.849648553749299,451.13607236398127
115492,10.49990419665308,451.1399786083844
115493,14.616372698937933,451.1438848527876
115494,22.10555521286191,451.14779109719075
115495,34.22924948583505,451.1516973415939
115496,49.592353194580845,451.155603585997
115497,64.98502694210985,451.15950983040017
115498,77.52363546131511,451.1634160748033
115499,86.53267539968564,451.16732231920645
115500,93.79647637629832,451.17122856360965
115501,102.07550884425953,451.1751348080128
115502,113.11318593272284,451.1790410524159
115503,126.6562558934169,451.18294729681907
115504,141.04842350561535,451.1868535412222
115505,154.60202119202773,451.19075978562535
115506,166.4072709603789,451.1946660300285
115507,175.9460195016553,451.1985722744317
115508,182.11979539767054,451.2024785188348
115509,182.88788772238817,451.20638476323796
115510,176.10180522974414,451.2102910076411
115511,160.93163717296378,451.21419725204424
115512,138.65713042405392,451.2181034964474
115513,112.11437897345495,451.2220097408505
115514,84.2225394689934,451.22591598525366
115515,56.70261861765405,451.22982222965686
115516,29.786189722136562,451.23372847406
115517,2.8232852957074095,451.23763471846314
115518,-24.881399966746734,451.2415409628663
115519,-53.52403992913965,451.2454472072694
115520,-82.56933709284144,451.24935345167256
115521,-110.6478413156144,451.2532596960757
115522,-135.6407394457505,451.2571659404789
115523,-155.22097506064694,451.26107218488204
115524,-167.84459651188544,451.2649784292852
115525,-173.61393098790901,451.2688846736883
115526,-174.2540366559327,451.27279091809146
115527,-172.0432333212978,451.2766971624946
115528,-168.4531330155418,451.28060340689774
115529,-163.55991545415247,451.28450965130094
115530,-156.59510687808915,451.2884158957041
115531,-146.95493587385357,451.2923221401072
115532,-134.65610590911567,451.29622838451036
115533,-119.96894842544528,451.3001346289135
115534,-102.96838309480657,451.30404087331664
115535,-83.86236123708102,451.3079471177198
115536,-63.96030906672087,451.311853362123
115537,-46.08943521987909,451.3157596065261
115538,-33.44193900689805,451.31966585092925
115539,-27.320509371658968,451.3235720953324
115540,-25.646457263737645,451.32747833973553
115541,-23.853118527419944,451.3313845841387
115542,-17.850453058374516,451.3352908285418
115543,-6.806869318575185,451.339197072945
115544,6.551320675785448,451.34310331734815
115545,18.361836053017782,451.3470095617513
115546,26.65053042820034,451.35091580615443
115547,32.36290246808224,451.3548220505576
115548,37.679374999929514,451.3587282949607
115549,43.37433670357075,451.36263453936385
115550,47.77079935303149,451.36654078376705
115551,48.248293536034154,451.3704470281702
115552,43.82974719338218,451.37435327257333
115553,36.38958324130468,451.37825951697647
115554,29.35039383699413,451.3821657613796
115555,25.055286563227398,451.38607200578275
115556,23.146995455219034,451.3899782501859
115557,21.277739541746925,451.3938844945891
115558,17.35832535544293,451.3977907389922
115559,11.299635752499373,451.40169698339537
115560,4.840455698533981,451.4056032277985
115561,-0.1532426716442638,451.40950947220165
115562,-3.2763291133921464,451.4134157166048
115563,-5.7236044076812576,451.41732196100793
115564,-9.050270653171678,451.4212282054111
115565,-13.780554671736285,451.42513444981427
115566,-19.049220247952118,451.4290406942174
115567,-23.430821639800335,451.43294693862055
115568,-26.103319459380643,451.4368531830237
115569,-27.338254281546668,451.4407594274268
115570,-28.006354179348236,451.44466567182997
115571,-28.64712496858415,451.44857191623316
115572,-28.96237717570296,451.4524781606363
115573,-28.173643581156128,451.45638440503944
115574,-25.927093576907396,451.4602906494426
115575,-22.945827348078478,451.4641968938457
115576,-20.792798365989523,451.46810313824886
115577,-20.80813185270629,451.472009382652
115578,-22.999237721930253,451.4759156270552
115579,-25.80950934320742,451.47982187145834
115580,-27.077804848449166,451.4837281158615
115581,-25.544742350286228,451.4876343602646
115582,-21.74247981262763,451.49154060466776
115583,-17.532436913417342,451.4954468490709
115584,-14.657947982811855,451.49935309347404
115585,-13.530938431487124,451.5032593378772
115586,-13.27507245253054,451.5071655822804
115587,-12.908804508476035,451.5110718266835
115588,-12.482711438666906,451.51497807108666
115589,-13.014876273976832,451.5188843154898
115590,-15.236862327593242,451.52279055989294
115591,-18.395826030690856,451.5266968042961
115592,-20.433957558036457,451.5306030486992
115593,-19.6122091754688,451.5345092931024
115594,-16.192812207446124,451.53841553750556
115595,-12.559808284768176,451.5423217819087
115596,-11.470732541557304,451.54622802631184
115597,-13.848580139499106,451.550134270715
115598,-18.038228587724685,451.5540405151181
115599,-21.219541127742772,451.55794675952126
115600,-21.763317181893264,451.56185300392445
115601,-20.46981344057966,451.5657592483276
115602,-19.6313008139063,451.56966549273073
115603,-20.80924135220862,451.5735717371339
115604,-23.344996217721956,451.577477981537
115605,-24.920823111990764,451.58138422594016
115606,-23.620400949689866,451.5852904703433
115607,-19.61303766030899,451.5891967147465
115608,-14.981628133080296,451.59310295914963
115609,-11.923728443080726,451.5970092035528
115610,-10.99587527500345,451.6009154479559
115611,-10.952557688320265,451.60482169235905
115612,-10.212740157130707,451.6087279367622
115613,-8.49404854010206,451.61263418116533
115614,-7.052621773850209,451.61654042556853
115615,-7.320461133158136,451.62044666997167
115616,-9.269931374773716,451.6243529143748
115617,-11.124823695427612,451.62825915877795
115618,-10.797936563334208,451.6321654031811
115619,-7.797575325845294,451.63607164758423
115620,-3.828500403817879,451.63997789198737
115621,-1.4353127930149745,451.64388413639057
115622,-1.817185632137559,451.6477903807937
115623,-3.761713546335412,451.65169662519685
115624,-4.710418100938641,451.6556028696
115625,-3.0689828640482846,451.65950911400313
115626,0.2857003865536565,451.66341535840627
115627,2.68643128867072,451.6673216028094
115628,1.9898543656032057,451.6712278472126
115629,-1.5148343891928886,451.67513409161575
115630,-5.308384187192154,451.6790403360189
115631,-6.780517864925362,451.682946580422
115632,-5.395285088823512,451.68685282482517
115633,-2.9661934291928125,451.6907590692283
115634,-1.8601412641135107,451.69466531363145
115635,-2.83429218513125,451.69857155803464
115636,-4.507687338963468,451.7024778024378
115637,-4.9101084633935255,451.7063840468409
115638,-3.5911145401467586,451.71029029124406
115639,-2.241241753058379,451.7141965356472
115640,-3.1710059592810764,451.71810278005034
115641,-7.014543502654837,451.7220090244535
115642,-11.796652343202073,451.7259152688567
115643,-14.310840679087992,451.7298215132598
115644,-12.694326598929582,451.73372775766296
115645,-8.02008662352623,451.7376340020661
115646,-3.580799748749741,451.74154024646924
115647,-2.500159560649331,451.7454464908724
115648,-5.627870234899916,451.7493527352755
115649,-11.27948284125888,451.75325897967866
115650,-16.7581120168561,451.75716522408186
115651,-20.229707619507465,451.761071468485
115652,-21.511173922200243,451.76497771288814
115653,-21.47233533014007,451.7688839572913
115654,-20.903357266487625,451.7727902016944
115655,-19.90066682230115,451.77669644609756
115656,-18.108619454713228,451.7806026905007
115657,-15.339464657101463,451.7845089349039
115658,-11.908527589684597,451.78841517930704
115659,-8.465577496946857,451.7923214237102
115660,-5.60430132734397,451.7962276681133
115661,-3.6119057987643535,451.80013391251646
115662,-2.442539116414661,451.8040401569196
115663,-1.7765897384973914,451.80794640132274
115664,-1.1001479998761474,451.81185264572593
115665,0.08850688696959402,451.8157588901291
115666,1.9004735508500499,451.8196651345322
115667,3.7659359325253208,451.82357137893536
115668,4.647002495517594,451.8274776233385
115669,3.8297578473814182,451.83138386774164
115670,1.7279869374176502,451.8352901121448
115671,-0.16151721114424422,451.839196356548
115672,-0.4801432966194503,451.8431026009511
115673,0.32997836245751244,451.84700884535425
115674,-0.6716925755345975,451.8509150897574
115675,-7.702489426303881,451.85482133416053
115676,-23.53666718196491,451.8587275785637
115677,-46.96557379675431,451.8626338229668
115678,-72.23846997614743,451.86654006737
115679,-91.12388834912565,451.87044631177315
115680,-96.5869212204363,451.8743525561763
115681,-86.03592386490314,451.87825880057943
115682,-62.28299460424626,451.88216504498257
115683,-31.676414656843953,451.8860712893857
115684,-0.5940377488007935,451.88997753378885
115685,27.37666490281937,451.89388377819205
115686,51.60413287399183,451.8977900225952
115687,71.93357458984185,451.90169626699833
115688,85.96042028804341,451.90560251140147
115689,89.13707775507339,451.9095087558046
115690,78.51400756907742,451.91341500020775
115691,57.06451775597192,451.9173212446109
115692,33.7712135082446,451.9212274890141
115693,17.64960896048341,451.9251337334172
115694,9.935644335999552,451.92903997782037
115695,2.0231128981624713,451.9329462222235
115696,-17.17843595885819,451.93685246662665
115697,-49.82017433145522,451.9407587110298
115698,-84.61744699227569,451.9446649554329
115699,-105.4625904214701,451.9485711998361
115700,-106.7468389410929,451.95247744423926
115701,-100.53440359172362,451.9563836886424
115702,-106.51722506165288,451.96028993304554
115703,-132.42059499918713,451.9641961774487
115704,-164.22992226914772,451.9681024218518
115705,-178.51197630166502,451.97200866625496
115706,-167.28497218544703,451.97591491065816
115707,-150.31360994735428,451.9798211550613
115708,-158.53832267421893,451.98372739946444
115709,-200.63272312191907,451.9876336438676
115710,-245.463747116016,451.9915398882707
115711,-242.72313034165387,451.99544613267386
115712,-167.69624357227372,451.999352377077
115713,-47.93141182181337,452.0032586214802
115714,59.391974836298495,452.00716486588334
115715,125.03476955347833,452.0110711102865
115716,186.90829062184406,452.0149773546896
115717,325.98909579593334,452.01888359909276
115718,588.6362609921493,452.0227898434959
115719,918.9688592803709,452.02669608789904
115720,1166.3716005627796,452.0306023323022
115721,1174.9032162911224,452.0345085767054
115722,891.3712143725662,452.0384148211085
115723,408.8214437878604,452.04232106551166
115724,-88.57241617528317,452.0462273099148
115725,-436.30611996067546,452.05013355431794
115726,-573.6754506542627,452.0540397987211
115727,-547.542453440441,452.0579460431242
115728,-449.52527857865846,452.0618522875274
115729,-347.07975503874604,452.06575853193056
115730,-259.3872560910469,452.0696647763337
115731,-180.31892301539693,452.07357102073684
115732,-111.27847652877105,452.07747726514
115733,-68.87015759824976,452.0813835095431
115734,-65.91387667078182,452.08528975394626
115735,-92.2509210025857,452.08919599834945
115736,-118.46559306373355,452.0931022427526
115737,-119.28521128646302,452.09700848715573
115738,-93.22484785959033,452.1009147315589
115739,-60.20462906732362,452.104820975962
115740,-41.372199003569506,452.10872722036515
115741,-41.368117732983706,452.1126334647683
115742,-48.26522628307255,452.1165397091715
115743,-47.96540411066378,452.12044595357463
115744,-37.273250435079675,452.12435219797777
115745,-24.048230548512358,452.1282584423809
115746,-17.043905398821863,452.13216468678405
115747,-17.153339756401596,452.1360709311872
115748,-18.10622023130272,452.13997717559033
115749,-14.060532438894729,452.14388341999353
115750,-5.420098903270574,452.14778966439667
115751,2.411687172307608,452.1516959087998
115752,4.836467009202515,452.15560215320295
115753,2.06541787837408,452.1595083976061
115754,-2.035236317301816,452.16341464200923
115755,-4.062854069262925,452.16732088641237
115756,-3.730454867293714,452.17122713081557
115757,-3.091206493030361,452.1751333752187
115758,-4.054127186802463,452.17903961962185
115759,-6.947092535989345,452.182945864025
115760,-10.978146524922543,452.1868521084281
115761,-15.321721324273355,452.19075835283127
115762,-19.45404411842587,452.1946645972344
115763,-22.80586083061023,452.1985708416376
115764,-24.725001325825914,452.20247708604074
115765,-25.120089858884796,452.2063833304439
115766,-24.997970500167256,452.210289574847
115767,-25.980968503837456,452.21419581925016
115768,-28.997693768468732,452.2181020636533
115769,-33.36711694361869,452.22200830805645
115770,-37.2189770028153,452.22591455245964
115771,-38.886051460324396,452.2298207968628
115772,-37.9707072796688,452.2337270412659
115773,-35.185755534554545,452.23763328566906
115774,-31.31308763498607,452.2415395300722
115775,-26.400804959884244,452.24544577447534
115776,-19.91648044372666,452.2493520188785
115777,-11.540055480376981,452.2532582632817
115778,-1.7192198782787471,452.2571645076848
115779,8.50776817460929,452.26107075208796
115780,18.139758809102133,452.2649769964911
115781,26.681979176896686,452.26888324089424
115782,34.18946215002555,452.2727894852974
115783,41.095622386723925,452.2766957297005
115784,48.08245487401781,452.28060197410366
115785,55.91781180323375,452.28450821850686
115786,65.02929955030307,452.28841446291
115787,74.92289689774364,452.29232070731314
115788,84.02429051374548,452.2962269517163
115789,90.45463763648394,452.3001331961194
115790,93.48209354389532,452.30403944052256
115791,94.57137520611344,452.3079456849257
115792,96.97694114441344,452.3118519293289
115793,103.87762400657627,452.31575817373204
115794,116.29910146322237,452.3196644181352
115795,132.37278730772655,452.3235706625383
115796,148.47266269209996,452.32747690694146
115797,161.28131216695428,452.3313831513446
115798,169.1641097103765,452.33528939574774
115799,171.95979877634724,452.33919564015093
115800,169.74347262572047,452.3431018845541
115801,161.9598987503655,452.3470081289572
115802,147.816612830676,452.35091437336035
115803,127.4856210389112,452.3548206177635
115804,102.77955728295288,452.35872686216663
115805,76.4001991394303,452.3626331065698
115806,50.223582579716634,452.36653935097297
115807,24.109526018433606,452.3704455953761
115808,-3.595433728976101,452.37435183977925
115809,-34.13859405144801,452.3782580841824
115810,-66.60498812421275,452.38216432858553
115811,-97.86871909787475,452.3860705729887
115812,-124.38961700447751,452.3899768173918
115813,-144.41466050843394,452.393883061795
115814,-158.7785332711228,452.39778930619815
115815,-169.6854278636806,452.4016955506013
115816,-178.56754801585396,452.40560179500443
115817,-184.85884409104307,452.40950803940757
115818,-186.6607964262354,452.4134142838107
115819,-182.6011626154458,452.41732052821385
115820,-173.19521744167406,452.42122677261705
115821,-160.5612130958571,452.4251330170202
115822,-146.86283268837497,452.4290392614233
115823,-132.93407295259453,452.43294550582647
115824,-118.23460111750863,452.4368517502296
115825,-101.96466486430676,452.44075799463275
115826,-84.13910609154712,452.4446642390359
115827,-65.6303150856449,452.4485704834391
115828,-47.33990725955437,452.4524767278422
115829,-29.541248615672963,452.45638297224536
115830,-12.163749879489195,452.4602892166485
115831,4.313825442544303,452.46419546105164
115832,18.446306041977767,452.4681017054548
115833,28.545076926980716,452.4720079498579
115834,34.007948392647315,452.4759141942611
115835,35.98453582915205,452.47982043866426
115836,36.63592719117343,452.4837266830674
115837,37.57641763676115,452.48763292747054
115838,38.89769354723781,452.4915391718737
115839,39.62934742728072,452.4954454162768
115840,39.089108004991246,452.49935166067996
115841,37.70830364677514,452.50325790508316
115842,36.47243449396936,452.5071641494863
115843,35.56974205668368,452.51107039388944
115844,33.73713751501072,452.5149766382926
115845,29.183920927252373,452.5188828826957
115846,21.392887034161696,452.52278912709886
115847,12.08882456728701,452.526695371502
115848,4.2818306280216785,452.53060161590514
115849,0.039637129406605354,452.53450786030834
115850,-1.1075677844867213,452.5384141047115
115851,-1.6918862093893132,452.5423203491146
115852,-4.13185256567327,452.54622659351776
115853,-8.733382925064383,452.5501328379209
115854,-13.572842087044183,452.55403908232404
115855,-16.28696579713747,452.5579453267272
115856,-16.151316881904368,452.5618515711304
115857,-14.68543396425924,452.5657578155335
115858,-14.416096834600214,452.56966405993666
115859,-17.00679433225588,452.5735703043398
115860,-22.308735216444163,452.57747654874294
115861,-28.84611082693061,452.5813827931461
115862,-34.952526574042466,452.5852890375492
115863,-39.462094412362774,452.5891952819524
115864,-41.655491026392454,452.59310152635555
115865,-41.06530230893628,452.5970077707587
115866,-37.74818092355311,452.60091401516183
115867,-32.7970722012536,452.604820259565
115868,-28.235876311661208,452.6087265039681
115869,-25.869727123036743,452.61263274837125
115870,-25.83628568739455,452.61653899277445
115871,-26.265818698796217,452.6204452371776
115872,-24.722693069042066,452.62435148158073
115873,-20.465790378940035,452.6282577259839
115874,-15.562565378502034,452.632163970387
115875,-13.626958457171543,452.63607021479015
115876,-16.947587722710594,452.6399764591933
115877,-24.29594517657266,452.6438827035965
115878,-31.330091067814184,452.64778894799963
115879,-33.46147389987463,452.65169519240277
115880,-29.04541858727646,452.6556014368059
115881,-20.479130984402723,452.65950768120905
115882,-12.442315421032607,452.6634139256122
115883,-8.688326055146002,452.66732017001533
115884,-9.75050008025325,452.6712264144185
115885,-13.046862695203377,452.67513265882167
115886,-15.015648237759091,452.6790389032248
115887,-13.576088934219353,452.68294514762795
115888,-9.252961509893696,452.6868513920311
115889,-4.45416561184264,452.6907576364342
115890,-1.6647238087534295,452.69466388083737
115891,-1.8705822743792588,452.69857012524056
115892,-4.1611827344832735,452.7024763696437
115893,-6.585152873165067,452.70638261404684
115894,-7.552343802070395,452.71028885845
115895,-6.821821073998605,452.7141951028531
115896,-5.478229911069029,452.71810134725627
115897,-5.013895574369384,452.7220075916594
115898,-6.228249852884888,452.7259138360626
115899,-8.726949499265494,452.72982008046574
115900,-11.30970690231678,452.7337263248689
115901,-12.863864729237084,452.737632569272
115902,-13.05635226644252,452.74153881367516
115903,-12.367767171335146,452.7454450580783
115904,-11.577074261525922,452.74935130248144
115905,-11.185734238587383,452.75325754688464
115906,-11.194037003514074,452.7571637912878
115907,-11.277960663515408,452.7610700356909
115908,-11.136939940706261,452.76497628009406
