n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
100053,-34.24072265625,-267.27294921875,7.6904296875,0.16796875,-0.0087890625,1.40185546875
100054,-26.18408203125,-221.3134765625,7.87353515625,0.20849609375,-0.052734375,1.47119140625
100055,-19.83642578125,-169.49462890625,8.11767578125,0.177734375,-0.04052734375,1.42529296875
100056,-15.68603515625,-123.1689453125,8.60595703125,0.12158203125,-0.037109375,1.30712890625
100057,-12.14599609375,-89.111328125,8.30078125,0.13134765625,-0.00927734375,1.2158203125
100058,-8.1787109375,-63.53759765625,7.01904296875,0.12646484375,0.01708984375,1.14501953125
100059,-6.04248046875,-48.15673828125,4.69970703125,0.0986328125,0.01416015625,1.09716796875
100060,-4.69970703125,-38.330078125,2.99072265625,0.0673828125,0.01513671875,1.06396484375
100061,-4.45556640625,-33.14208984375,1.77001953125,0.05908203125,0.0234375,1.04736328125
100062,-3.662109375,-28.076171875,0.79345703125,0.05908203125,0.01611328125,1.0419921875
100063,-2.74658203125,-24.7802734375,1.15966796875,0.06396484375,0.001953125,1.04345703125
100064,-2.0751953125,-20.751953125,1.40380859375,0.06787109375,0.0205078125,1.0400390625
100065,-2.44140625,-17.578125,1.89208984375,0.06591796875,0.021484375,1.03564453125
100066,-2.5634765625,-14.46533203125,2.0751953125,0.060546875,0.021484375,1.02783203125
100067,-2.38037109375,-12.51220703125,1.15966796875,0.07421875,0.01806640625,1.0341796875
100068,0.54931640625,-5.79833984375,0.06103515625,0.09130859375,-0.09033203125,1.03125
100069,1.15966796875,-0.48828125,1.46484375,0.0732421875,0.029296875,1.033203125
100070,-1.3427734375,-0.18310546875,2.3193359375,0.0341796875,0.0439453125,1.02783203125
100071,-1.3427734375,-2.3193359375,1.3427734375,0.00048828125,-0.00390625,1.01416015625
100072,0.79345703125,-3.2958984375,0.244140625,0.03564453125,0.0009765625,1.0302734375
100073,0.54931640625,-2.5634765625,0.8544921875,0.0546875,0.02197265625,1.02294921875
100074,0.0,-1.3427734375,1.77001953125,0.0458984375,0.01123046875,1.01953125
100075,-0.244140625,-1.28173828125,1.77001953125,0.0390625,0.01513671875,1.02197265625
100076,-0.244140625,-1.953125,1.46484375,0.033203125,0.013671875,1.03125
100077,0.06103515625,-2.62451171875,1.5869140625,0.04150390625,0.01171875,1.021484375
100078,0.06103515625,-3.0517578125,1.77001953125,0.03857421875,0.01171875,1.0302734375
100079,0.48828125,-3.5400390625,2.01416015625,0.03271484375,0.005859375,1.02490234375
100080,1.03759765625,-3.7841796875,1.64794921875,0.033203125,0.01513671875,1.017578125
100081,1.28173828125,-4.39453125,1.5869140625,0.044921875,0.0078125,1.02392578125
100082,1.46484375,-4.21142578125,1.46484375,0.04052734375,0.017578125,1.02392578125
100083,1.64794921875,-4.39453125,1.52587890625,0.04150390625,0.01220703125,1.02734375
100084,1.953125,-4.150390625,1.52587890625,0.03955078125,0.01416015625,1.02587890625
100085,1.953125,-4.39453125,1.3427734375,0.03955078125,0.0166015625,1.0263671875
100086,1.77001953125,-4.57763671875,1.52587890625,0.03515625,0.01416015625,1.0244140625
100087,2.25830078125,-4.5166015625,1.40380859375,0.04248046875,0.01123046875,1.02392578125
100088,2.5634765625,-5.0048828125,1.03759765625,0.03662109375,0.0126953125,1.0244140625
100089,2.5634765625,-4.45556640625,0.8544921875,0.03857421875,0.0146484375,1.02197265625
100090,2.44140625,-4.08935546875,1.0986328125,0.04150390625,0.017578125,1.0205078125
100091,2.3193359375,-3.7841796875,1.0986328125,0.0419921875,0.0185546875,1.02294921875
