n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
0,-0.91552734375,-1.953125,0.3662109375,-0.2060546875,-1.0341796875,0.25732421875
1,-1.03759765625,-1.64794921875,0.54931640625,-0.20947265625,-1.03662109375,0.25830078125
2,-0.732421875,-1.5869140625,0.732421875,-0.20263671875,-1.029296875,0.25634765625
3,-1.28173828125,-1.40380859375,0.48828125,-0.20166015625,-1.03125,0.25390625
4,-0.9765625,-1.220703125,0.67138671875,-0.20849609375,-1.03759765625,0.25439453125
5,-0.48828125,-1.52587890625,0.67138671875,-0.20361328125,-1.03125,0.25146484375
6,-0.48828125,-1.0986328125,0.8544921875,-0.203125,-1.02880859375,0.24560546875
7,-0.6103515625,-0.8544921875,0.9765625,-0.20751953125,-1.03662109375,0.25439453125
8,-0.48828125,-0.54931640625,1.46484375,-0.19775390625,-1.0361328125,0.259765625
9,-1.03759765625,-0.67138671875,1.46484375,-0.20556640625,-1.04052734375,0.24755859375
10,-0.732421875,-0.30517578125,1.28173828125,-0.21484375,-1.0341796875,0.2548828125
11,-0.732421875,-0.6103515625,0.91552734375,-0.20556640625,-1.041015625,0.24267578125
12,-0.48828125,-0.244140625,0.732421875,-0.21142578125,-1.0380859375,0.2509765625
13,-0.3662109375,0.18310546875,1.220703125,-0.208984375,-1.0361328125,0.251953125
14,-0.244140625,0.244140625,0.91552734375,-0.20751953125,-1.03173828125,0.24853515625
15,0.48828125,0.79345703125,0.8544921875,-0.208984375,-1.03564453125,0.24609375
16,0.67138671875,0.732421875,0.6103515625,-0.2021484375,-1.04248046875,0.25048828125
17,0.732421875,0.9765625,0.8544921875,-0.19873046875,-1.04150390625,0.24560546875
18,0.67138671875,1.03759765625,0.6103515625,-0.2080078125,-1.02978515625,0.2529296875
19,-0.244140625,1.03759765625,0.732421875,-0.2060546875,-1.03076171875,0.2509765625
20,-0.244140625,1.0986328125,0.79345703125,-0.20654296875,-1.0361328125,0.2490234375
21,-0.18310546875,0.8544921875,0.9765625,-0.20654296875,-1.03271484375,0.251953125
22,-0.3662109375,0.732421875,0.6103515625,-0.20654296875,-1.03125,0.25
23,-0.18310546875,0.8544921875,0.18310546875,-0.2060546875,-1.03759765625,0.2490234375
24,-0.18310546875,1.15966796875,0.8544921875,-0.20458984375,-1.0341796875,0.2421875
25,-0.30517578125,0.6103515625,0.91552734375,-0.20263671875,-1.0380859375,0.24951171875
26,0.0,0.30517578125,0.3662109375,-0.2099609375,-1.0341796875,0.25244140625
27,0.1220703125,0.67138671875,0.30517578125,-0.20654296875,-1.03076171875,0.25634765625
28,0.1220703125,0.244140625,0.54931640625,-0.216796875,-1.03515625,0.2490234375
29,-0.244140625,0.42724609375,0.42724609375,-0.20849609375,-1.0322265625,0.244140625
30,0.30517578125,0.30517578125,0.3662109375,-0.203125,-1.0341796875,0.25537109375
31,-0.18310546875,0.18310546875,0.732421875,-0.2041015625,-1.03466796875,0.25341796875
32,0.1220703125,0.18310546875,0.42724609375,-0.20166015625,-1.03662109375,0.2529296875
33,0.3662109375,0.244140625,0.48828125,-0.21337890625,-1.03515625,0.2548828125
34,0.48828125,0.3662109375,0.244140625,-0.201171875,-1.0361328125,0.259765625
35,0.18310546875,0.42724609375,0.3662109375,-0.2109375,-1.033203125,0.24609375
36,-0.1220703125,0.6103515625,0.244140625,-0.2080078125,-1.03759765625,0.25732421875
37,-0.42724609375,0.0,0.6103515625,-0.21533203125,-1.0390625,0.2587890625
38,0.06103515625,0.0,0.0,-0.20361328125,-1.02734375,0.24658203125
39,-0.6103515625,-0.06103515625,0.18310546875,-0.20654296875,-1.037109375,0.2509765625
40,-0.30517578125,-0.1220703125,0.3662109375,-0.2099609375,-1.041015625,0.2490234375
41,-0.30517578125,-0.18310546875,0.06103515625,-0.20947265625,-1.0439453125,0.2509765625
42,-0.6103515625,-0.06103515625,0.1220703125,-0.2080078125,-1.04052734375,0.25537109375
43,-0.30517578125,-0.06103515625,-0.18310546875,-0.2080078125,-1.0341796875,0.24853515625
44,-0.06103515625,-0.06103515625,0.06103515625,-0.2099609375,-1.041015625,0.26025390625
45,-0.06103515625,0.06103515625,0.48828125,-0.20458984375,-1.033203125,0.25146484375
46,-0.244140625,0.42724609375,0.54931640625,-0.203125,-1.0361328125,0.248046875
47,-0.1220703125,0.244140625,0.30517578125,-0.20068359375,-1.03271484375,0.2548828125
48,-0.06103515625,0.18310546875,0.06103515625,-0.2080078125,-1.03076171875,0.2490234375
49,0.06103515625,0.3662109375,0.06103515625,-0.2119140625,-1.03369140625,0.24853515625
50,0.1220703125,0.30517578125,0.1220703125,-0.21240234375,-1.037109375,0.25341796875
51,-0.1220703125,0.30517578125,-0.06103515625,-0.2109375,-1.03564453125,0.25
52,-0.1220703125,-0.06103515625,0.244140625,-0.21044921875,-1.03759765625,0.2548828125
53,-0.244140625,-0.1220703125,0.48828125,-0.21240234375,-1.0380859375,0.25244140625
54,-0.06103515625,0.18310546875,0.42724609375,-0.21044921875,-1.03515625,0.25830078125
55,-0.1220703125,0.06103515625,0.48828125,-0.21484375,-1.03759765625,0.2509765625
56,-0.30517578125,-0.244140625,0.3662109375,-0.21435546875,-1.03564453125,0.25
57,-0.54931640625,-0.1220703125,0.244140625,-0.2060546875,-1.0390625,0.25048828125
58,0.18310546875,0.06103515625,0.1220703125,-0.20703125,-1.0361328125,0.244140625
59,-0.18310546875,0.1220703125,0.244140625,-0.20556640625,-1.0361328125,0.24951171875
60,-0.06103515625,0.0,0.1220703125,-0.20458984375,-1.033203125,0.255859375
61,0.06103515625,0.30517578125,0.6103515625,-0.21630859375,-1.0322265625,0.2490234375
62,0.244140625,0.244140625,0.244140625,-0.2060546875,-1.0439453125,0.259765625
63,0.0,0.1220703125,0.54931640625,-0.212890625,-1.041015625,0.2587890625
64,0.0,0.3662109375,-0.06103515625,-0.21533203125,-1.03369140625,0.2626953125
