n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
115,0.0,0.42724609375,-0.3662109375,-0.02685546875,-0.93017578125,0.47900390625
116,0.1220703125,0.42724609375,-0.42724609375,-0.02734375,-0.9296875,0.4765625
117,0.0,0.48828125,-0.48828125,-0.02880859375,-0.9296875,0.47705078125
118,0.0,0.54931640625,-0.48828125,-0.029296875,-0.9287109375,0.48095703125
119,0.1220703125,0.42724609375,-0.42724609375,-0.029296875,-0.92919921875,0.47705078125
120,0.18310546875,0.3662109375,-0.48828125,-0.02783203125,-0.9306640625,0.47705078125
121,0.1220703125,0.3662109375,-0.42724609375,-0.02978515625,-0.93115234375,0.4794921875
122,0.18310546875,0.3662109375,-0.42724609375,-0.03173828125,-0.93115234375,0.47509765625
123,0.30517578125,0.3662109375,-0.54931640625,-0.029296875,-0.9306640625,0.48046875
124,0.244140625,0.42724609375,-0.54931640625,-0.02734375,-0.92724609375,0.48193359375
125,0.30517578125,0.3662109375,-0.54931640625,-0.02685546875,-0.92822265625,0.478515625
126,0.30517578125,0.3662109375,-0.54931640625,-0.02880859375,-0.93017578125,0.478515625
127,0.244140625,0.3662109375,-0.54931640625,-0.0283203125,-0.9296875,0.478515625
128,0.1220703125,0.3662109375,-0.48828125,-0.0302734375,-0.92822265625,0.47705078125
129,0.0,0.3662109375,-0.48828125,-0.03076171875,-0.92822265625,0.47998046875
130,0.06103515625,0.30517578125,-0.48828125,-0.02685546875,-0.92724609375,0.4794921875
131,-0.06103515625,0.30517578125,-0.42724609375,-0.0263671875,-0.92919921875,0.4814453125
132,-0.06103515625,0.18310546875,-0.48828125,-0.03125,-0.9296875,0.4814453125
133,0.06103515625,0.18310546875,-0.42724609375,-0.029296875,-0.9287109375,0.47900390625
134,0.0,0.18310546875,-0.42724609375,-0.029296875,-0.927734375,0.4794921875
135,-0.06103515625,0.30517578125,-0.42724609375,-0.029296875,-0.92919921875,0.48095703125
136,-0.06103515625,0.30517578125,-0.48828125,-0.0302734375,-0.92919921875,0.47998046875
137,-0.06103515625,0.18310546875,-0.48828125,-0.0302734375,-0.9296875,0.48193359375
138,0.0,0.06103515625,-0.42724609375,-0.03076171875,-0.9287109375,0.48095703125
139,0.0,0.06103515625,-0.48828125,-0.0322265625,-0.9287109375,0.48046875
140,-0.1220703125,0.06103515625,-0.54931640625,-0.02880859375,-0.93017578125,0.47998046875
141,-0.1220703125,0.18310546875,-0.48828125,-0.02734375,-0.9287109375,0.48193359375
142,-0.1220703125,0.18310546875,-0.54931640625,-0.02880859375,-0.9287109375,0.478515625
143,-0.18310546875,0.18310546875,-0.54931640625,-0.02880859375,-0.927734375,0.4775390625
144,-0.1220703125,0.244140625,-0.48828125,-0.02880859375,-0.93017578125,0.47802734375
145,-0.06103515625,0.244140625,-0.48828125,-0.029296875,-0.92919921875,0.4794921875
146,-0.06103515625,0.244140625,-0.67138671875,-0.0283203125,-0.92724609375,0.48095703125
147,0.06103515625,0.244140625,-0.6103515625,-0.02734375,-0.9287109375,0.47998046875
148,-0.06103515625,0.3662109375,-0.54931640625,-0.02783203125,-0.93017578125,0.47998046875
149,-0.06103515625,0.42724609375,-0.54931640625,-0.029296875,-0.9296875,0.48095703125
150,0.1220703125,0.48828125,-0.48828125,-0.0283203125,-0.9287109375,0.48046875
151,0.06103515625,0.42724609375,-0.48828125,-0.02734375,-0.9267578125,0.48046875
152,-0.06103515625,0.48828125,-0.48828125,-0.03076171875,-0.92724609375,0.4833984375
153,-0.06103515625,0.42724609375,-0.48828125,-0.029296875,-0.9287109375,0.4794921875
154,-0.06103515625,0.6103515625,-0.42724609375,-0.02880859375,-0.92919921875,0.47900390625
155,-0.30517578125,0.48828125,-0.48828125,-0.0302734375,-0.93017578125,0.48095703125
