n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
28,-6.8359375,6.40869140625,-5.859375,-0.0078125,-1.02978515625,-0.0166015625
29,-7.26318359375,6.4697265625,-5.92041015625,-0.0068359375,-1.04296875,-0.01611328125
30,-6.2255859375,7.62939453125,-5.31005859375,-0.00146484375,-1.037109375,-0.01611328125
31,-5.126953125,8.72802734375,-5.7373046875,0.01953125,-1.01953125,0.0029296875
32,-4.8828125,8.72802734375,-5.92041015625,0.03271484375,-1.0126953125,-0.01318359375
33,-4.5166015625,8.60595703125,-4.82177734375,0.0107421875,-1.0205078125,-0.03662109375
34,-3.7841796875,7.75146484375,-4.39453125,0.01416015625,-1.021484375,-0.02978515625
35,-2.50244140625,6.28662109375,-3.47900390625,0.021484375,-1.0205078125,-0.0107421875
36,-1.40380859375,4.33349609375,-2.13623046875,0.01708984375,-1.02294921875,-0.0126953125
37,-0.244140625,2.50244140625,-1.220703125,0.0029296875,-1.0361328125,-0.02392578125
38,1.708984375,0.67138671875,-0.48828125,0.00830078125,-1.03955078125,-0.025390625
39,3.84521484375,-0.244140625,0.42724609375,0.017578125,-1.03515625,-0.0107421875
40,5.55419921875,0.67138671875,1.5869140625,0.01806640625,-1.0322265625,0.0009765625
41,6.65283203125,1.28173828125,2.50244140625,0.0029296875,-1.0302734375,0.015625
42,7.2021484375,-0.8544921875,3.173828125,0.0009765625,-1.03271484375,0.0244140625
43,7.4462890625,-3.35693359375,3.90625,0.0009765625,-1.03515625,0.00830078125
44,7.87353515625,-5.92041015625,4.39453125,0.0087890625,-1.03125,0.01318359375
45,8.1787109375,-7.080078125,4.94384765625,0.01220703125,-1.02490234375,0.01220703125
46,8.23974609375,-8.11767578125,5.67626953125,0.00732421875,-1.0302734375,0.0068359375
47,8.7890625,-8.6669921875,6.40869140625,0.00048828125,-1.033203125,0.00048828125
48,9.27734375,-8.48388671875,6.89697265625,-0.0029296875,-1.03125,-0.00537109375
49,9.33837890625,-7.01904296875,7.568359375,-0.0087890625,-1.03173828125,0.001953125
50,9.46044921875,-6.77490234375,7.75146484375,-0.00634765625,-1.03662109375,0.0009765625
51,9.70458984375,-5.67626953125,8.48388671875,0.0009765625,-1.025390625,0.01708984375
52,8.85009765625,-5.31005859375,8.6669921875,-0.00537109375,-1.03125,0.02490234375
53,8.30078125,-5.55419921875,9.3994140625,0.00830078125,-1.0283203125,0.041015625
54,6.77490234375,-3.90625,10.31494140625,-0.03515625,-1.03369140625,0.0107421875
55,7.75146484375,-9.58251953125,8.60595703125,-0.015625,-1.046875,0.009765625
56,10.1318359375,-8.48388671875,9.58251953125,0.01123046875,-1.02734375,0.04296875
